,label,industry,year,chi_so,gia_tri
18339,PTB,Hàng gia dụng,2016.0,K_Z_V04,0.766858
18340,PTB,Hàng gia dụng,2019.0,K_Z_V05,1.28195
18341,PTB,Hàng gia dụng,2018.0,K_Z_V05,1.38827
18342,PTB,Hàng gia dụng,2017.0,K_Z_V05,1.538422
18343,PTB,Hàng gia dụng,2016.0,K_Z_V05,2.022354
18344,PTC,Xây dựng và Vật liệu,2019.0,K_Z_V01,0.35674
18345,PTC,Xây dựng và Vật liệu,2018.0,K_Z_V01,0.095616
18346,PTC,Xây dựng và Vật liệu,2017.0,K_Z_V01,0.443341
18347,PTC,Xây dựng và Vật liệu,2016.0,K_Z_V01,0.456021
18348,PTC,Xây dựng và Vật liệu,2019.0,K_Z_V02,0.005008
18349,PTC,Xây dựng và Vật liệu,2018.0,K_Z_V02,-0.137444
18350,PTC,Xây dựng và Vật liệu,2017.0,K_Z_V02,-0.023825
18351,PTC,Xây dựng và Vật liệu,2016.0,K_Z_V02,-0.051229
18352,PTC,Xây dựng và Vật liệu,2019.0,K_Z_V03,0.250204
18353,PTC,Xây dựng và Vật liệu,2018.0,K_Z_V03,-0.020996
18354,PTC,Xây dựng và Vật liệu,2017.0,K_Z_V03,0.008471
18355,PTC,Xây dựng và Vật liệu,2016.0,K_Z_V03,-0.043683
18356,PTC,Xây dựng và Vật liệu,2019.0,K_Z_V05,0.03544
18357,PTC,Xây dựng và Vật liệu,2018.0,K_Z_V05,0.06078
18358,PTC,Xây dựng và Vật liệu,2017.0,K_Z_V05,0.262044
18359,PTC,Xây dựng và Vật liệu,2016.0,K_Z_V05,0.527603
18360,PTD,Xây dựng và Vật liệu,2019.0,K_Z_V01,0.013671
18361,PTD,Xây dựng và Vật liệu,2018.0,K_Z_V01,0.045571
18362,PTD,Xây dựng và Vật liệu,2017.0,K_Z_V01,-0.042121
18363,PTD,Xây dựng và Vật liệu,2016.0,K_Z_V01,0.13366
18364,PTD,Xây dựng và Vật liệu,2019.0,K_Z_V02,0.025975
18365,PTD,Xây dựng và Vật liệu,2018.0,K_Z_V02,0.025544
18366,PTD,Xây dựng và Vật liệu,2017.0,K_Z_V02,0.042833
18367,PTD,Xây dựng và Vật liệu,2016.0,K_Z_V02,0.077705
18368,PTD,Xây dựng và Vật liệu,2019.0,K_Z_V03,0.018625
18369,PTD,Xây dựng và Vật liệu,2018.0,K_Z_V03,0.013379
18370,PTD,Xây dựng và Vật liệu,2017.0,K_Z_V03,0.007808
18371,PTD,Xây dựng và Vật liệu,2016.0,K_Z_V03,0.055195
18372,PTD,Xây dựng và Vật liệu,2019.0,K_Z_V04,0.176126
18373,PTD,Xây dựng và Vật liệu,2018.0,K_Z_V04,0.162261
18374,PTD,Xây dựng và Vật liệu,2017.0,K_Z_V04,0.181799
18375,PTD,Xây dựng và Vật liệu,2016.0,K_Z_V04,0.266712
18376,PTD,Xây dựng và Vật liệu,2019.0,K_Z_V05,2.285326
18377,PTD,Xây dựng và Vật liệu,2018.0,K_Z_V05,1.064689
18378,PTD,Xây dựng và Vật liệu,2017.0,K_Z_V05,2.367683
18379,PTD,Xây dựng và Vật liệu,2016.0,K_Z_V05,2.063977
18380,PTE,Xây dựng và Vật liệu,2018.0,K_Z_V01,-0.63381
18381,PTE,Xây dựng và Vật liệu,2017.0,K_Z_V01,-0.544936
18382,PTE,Xây dựng và Vật liệu,2016.0,K_Z_V01,-0.488781
18383,PTE,Xây dựng và Vật liệu,2018.0,K_Z_V02,-0.319302
18384,PTE,Xây dựng và Vật liệu,2017.0,K_Z_V02,-0.272401
18385,PTE,Xây dựng và Vật liệu,2016.0,K_Z_V02,-0.241423
18386,PTE,Xây dựng và Vật liệu,2018.0,K_Z_V03,-0.046701
18387,PTE,Xây dựng và Vật liệu,2017.0,K_Z_V03,-0.029159
18388,PTE,Xây dựng và Vật liệu,2016.0,K_Z_V03,-0.004894
18389,PTE,Xây dựng và Vật liệu,2018.0,K_Z_V05,0.482962
18390,PTE,Xây dựng và Vật liệu,2017.0,K_Z_V05,0.459432
18391,PTE,Xây dựng và Vật liệu,2016.0,K_Z_V05,0.53725
18392,PTG,Hàng cá nhân,2019.0,K_Z_V01,0.282691
18393,PTG,Hàng cá nhân,2018.0,K_Z_V01,0.305664
18394,PTG,Hàng cá nhân,2017.0,K_Z_V01,0.362998
18395,PTG,Hàng cá nhân,2016.0,K_Z_V01,0.2898
18396,PTG,Hàng cá nhân,2019.0,K_Z_V02,0.077377
18397,PTG,Hàng cá nhân,2018.0,K_Z_V02,0.279932
18398,PTG,Hàng cá nhân,2017.0,K_Z_V02,0.139813
18399,PTG,Hàng cá nhân,2016.0,K_Z_V02,0.079614
18400,PTG,Hàng cá nhân,2019.0,K_Z_V03,0.086623
18401,PTG,Hàng cá nhân,2018.0,K_Z_V03,0.348531
18402,PTG,Hàng cá nhân,2017.0,K_Z_V03,0.15213
18403,PTG,Hàng cá nhân,2016.0,K_Z_V03,0.148189
18404,PTG,Hàng cá nhân,2019.0,K_Z_V05,1.570091
18405,PTG,Hàng cá nhân,2018.0,K_Z_V05,1.698476
18406,PTG,Hàng cá nhân,2017.0,K_Z_V05,1.464484
18407,PTG,Hàng cá nhân,2016.0,K_Z_V05,1.631337
18408,PTH,Nước & Khí đốt,2019.0,K_Z_V01,-0.039666
18409,PTH,Nước & Khí đốt,2018.0,K_Z_V01,-0.037359
18410,PTH,Nước & Khí đốt,2017.0,K_Z_V01,0.016471
18411,PTH,Nước & Khí đốt,2016.0,K_Z_V01,-0.001863
18412,PTH,Nước & Khí đốt,2019.0,K_Z_V02,0.03727
18413,PTH,Nước & Khí đốt,2018.0,K_Z_V02,0.036896
18414,PTH,Nước & Khí đốt,2017.0,K_Z_V02,0.04294
18415,PTH,Nước & Khí đốt,2016.0,K_Z_V02,0.044818
18416,PTH,Nước & Khí đốt,2019.0,K_Z_V03,0.043017
18417,PTH,Nước & Khí đốt,2018.0,K_Z_V03,0.046032
18418,PTH,Nước & Khí đốt,2017.0,K_Z_V03,0.055591
18419,PTH,Nước & Khí đốt,2016.0,K_Z_V03,0.05485
18420,PTH,Nước & Khí đốt,2019.0,K_Z_V05,5.039346
18421,PTH,Nước & Khí đốt,2018.0,K_Z_V05,7.945009
18422,PTH,Nước & Khí đốt,2017.0,K_Z_V05,8.156611
18423,PTH,Nước & Khí đốt,2016.0,K_Z_V05,7.934388
18424,PTI,Bảo hiểm phi nhân thọ,2019.0,K_Z_V01,0.120634
18425,PTI,Bảo hiểm phi nhân thọ,2018.0,K_Z_V01,0.128751
18426,PTI,Bảo hiểm phi nhân thọ,2017.0,K_Z_V01,0.160318
18427,PTI,Bảo hiểm phi nhân thọ,2016.0,K_Z_V01,0.078111
18428,PTI,Bảo hiểm phi nhân thọ,2019.0,K_Z_V02,0.019949
18429,PTI,Bảo hiểm phi nhân thọ,2018.0,K_Z_V02,0.018101
18430,PTI,Bảo hiểm phi nhân thọ,2017.0,K_Z_V02,0.036709
18431,PTI,Bảo hiểm phi nhân thọ,2016.0,K_Z_V02,0.031368
18432,PTI,Bảo hiểm phi nhân thọ,2019.0,K_Z_V03,0
18433,PTI,Bảo hiểm phi nhân thọ,2018.0,K_Z_V03,0
18434,PTI,Bảo hiểm phi nhân thọ,2017.0,K_Z_V03,0
18435,PTI,Bảo hiểm phi nhân thọ,2016.0,K_Z_V03,0
18436,PTI,Bảo hiểm phi nhân thọ,2019.0,K_Z_V04,0.227618
18437,PTI,Bảo hiểm phi nhân thọ,2018.0,K_Z_V04,0.32131
18438,PTI,Bảo hiểm phi nhân thọ,2017.0,K_Z_V04,0.453575
18439,PTI,Bảo hiểm phi nhân thọ,2016.0,K_Z_V04,0.594869
18440,PTI,Bảo hiểm phi nhân thọ,2019.0,K_Z_V05,0.776039
18441,PTI,Bảo hiểm phi nhân thọ,2018.0,K_Z_V05,0.750506
18442,PTI,Bảo hiểm phi nhân thọ,2017.0,K_Z_V05,0.677221
18443,PTI,Bảo hiểm phi nhân thọ,2016.0,K_Z_V05,0.645856
18444,PTL,Bất động sản,2019.0,K_Z_V01,0.424669
18445,PTL,Bất động sản,2018.0,K_Z_V01,0.442216
18446,PTL,Bất động sản,2017.0,K_Z_V01,0.24341
18447,PTL,Bất động sản,2016.0,K_Z_V01,0.240054
18448,PTL,Bất động sản,2019.0,K_Z_V02,-0.262213
18449,PTL,Bất động sản,2018.0,K_Z_V02,-0.198239
18450,PTL,Bất động sản,2017.0,K_Z_V02,-0.14122
18451,PTL,Bất động sản,2016.0,K_Z_V02,-0.085034
18452,PTL,Bất động sản,2019.0,K_Z_V03,-0.008119
18453,PTL,Bất động sản,2018.0,K_Z_V03,0.008372
18454,PTL,Bất động sản,2017.0,K_Z_V03,-0.046722
18455,PTL,Bất động sản,2016.0,K_Z_V03,-0.004523
18456,PTL,Bất động sản,2019.0,K_Z_V04,1.133987
18457,PTL,Bất động sản,2018.0,K_Z_V04,0.794302
18458,PTL,Bất động sản,2017.0,K_Z_V04,0.789744
18459,PTL,Bất động sản,2016.0,K_Z_V04,0.416555
18460,PTL,Bất động sản,2019.0,K_Z_V05,0.038612
18461,PTL,Bất động sản,2018.0,K_Z_V05,0.041119
18462,PTL,Bất động sản,2017.0,K_Z_V05,0.095886
18463,PTL,Bất động sản,2016.0,K_Z_V05,0.07121
18464,PTO,Xây dựng và Vật liệu,2019.0,K_Z_V01,0.585857
18465,PTO,Xây dựng và Vật liệu,2018.0,K_Z_V01,0.541947
18466,PTO,Xây dựng và Vật liệu,2017.0,K_Z_V01,0.511583
18467,PTO,Xây dựng và Vật liệu,2016.0,K_Z_V01,0.667268
18468,PTO,Xây dựng và Vật liệu,2019.0,K_Z_V02,0.038743
18469,PTO,Xây dựng và Vật liệu,2018.0,K_Z_V02,0.002413
18470,PTO,Xây dựng và Vật liệu,2017.0,K_Z_V02,-0.038885
18471,PTO,Xây dựng và Vật liệu,2016.0,K_Z_V02,-0.046536
18472,PTO,Xây dựng và Vật liệu,2019.0,K_Z_V03,0.058295
18473,PTO,Xây dựng và Vật liệu,2018.0,K_Z_V03,0.034905
18474,PTO,Xây dựng và Vật liệu,2017.0,K_Z_V03,0.030695
18475,PTO,Xây dựng và Vật liệu,2016.0,K_Z_V03,0.007064
18476,PTO,Xây dựng và Vật liệu,2019.0,K_Z_V05,0.886627
18477,PTO,Xây dựng và Vật liệu,2018.0,K_Z_V05,0.859453
18478,PTO,Xây dựng và Vật liệu,2017.0,K_Z_V05,0.813311
18479,PTO,Xây dựng và Vật liệu,2016.0,K_Z_V05,1.191506
18480,PTP,Viễn thông cố định,2019.0,K_Z_V01,0.228205
18481,PTP,Viễn thông cố định,2018.0,K_Z_V01,0.206448
18482,PTP,Viễn thông cố định,2017.0,K_Z_V01,0.154844
18483,PTP,Viễn thông cố định,2016.0,K_Z_V01,0.325444
18484,PTP,Viễn thông cố định,2019.0,K_Z_V02,0.020534
18485,PTP,Viễn thông cố định,2018.0,K_Z_V02,0.019057
18486,PTP,Viễn thông cố định,2017.0,K_Z_V02,0.021097
18487,PTP,Viễn thông cố định,2016.0,K_Z_V02,0.025708
18488,PTP,Viễn thông cố định,2019.0,K_Z_V03,0.031228
18489,PTP,Viễn thông cố định,2018.0,K_Z_V03,0.028577
18490,PTP,Viễn thông cố định,2017.0,K_Z_V03,0.042705
18491,PTP,Viễn thông cố định,2016.0,K_Z_V03,0.04124
18492,PTP,Viễn thông cố định,2019.0,K_Z_V05,0.604158
18493,PTP,Viễn thông cố định,2018.0,K_Z_V05,0.50246
18494,PTP,Viễn thông cố định,2017.0,K_Z_V05,0.886728
18495,PTP,Viễn thông cố định,2016.0,K_Z_V05,1.160895
18496,PTS,Vận tải,2019.0,K_Z_V01,-0.147729
18497,PTS,Vận tải,2018.0,K_Z_V01,-0.178852
18498,PTS,Vận tải,2017.0,K_Z_V01,0.162548
18499,PTS,Vận tải,2016.0,K_Z_V01,0.137528
18500,PTS,Vận tải,2019.0,K_Z_V02,0.032087
18501,PTS,Vận tải,2018.0,K_Z_V02,0.027192
18502,PTS,Vận tải,2017.0,K_Z_V02,0.048988
18503,PTS,Vận tải,2016.0,K_Z_V02,0.04188
18504,PTS,Vận tải,2019.0,K_Z_V03,0.020073
18505,PTS,Vận tải,2018.0,K_Z_V03,0.018959
18506,PTS,Vận tải,2017.0,K_Z_V03,0.036104
18507,PTS,Vận tải,2016.0,K_Z_V03,0.024216
18508,PTS,Vận tải,2019.0,K_Z_V04,0.097014
18509,PTS,Vận tải,2018.0,K_Z_V04,0.083791
18510,PTS,Vận tải,2017.0,K_Z_V04,0.219912
18511,PTS,Vận tải,2016.0,K_Z_V04,0.184884
18512,PTS,Vận tải,2019.0,K_Z_V05,1.135059
18513,PTS,Vận tải,2018.0,K_Z_V05,0.909502
18514,PTS,Vận tải,2017.0,K_Z_V05,1.403483
18515,PTS,Vận tải,2016.0,K_Z_V05,1.357904
18516,PTT,Vận tải,2019.0,K_Z_V01,0.241034
18517,PTT,Vận tải,2018.0,K_Z_V01,0.078991
18518,PTT,Vận tải,2017.0,K_Z_V01,0.126714
18519,PTT,Vận tải,2016.0,K_Z_V01,0.047012
18520,PTT,Vận tải,2019.0,K_Z_V02,0.065032
18521,PTT,Vận tải,2018.0,K_Z_V02,0.057385
18522,PTT,Vận tải,2017.0,K_Z_V02,0.03505
18523,PTT,Vận tải,2016.0,K_Z_V02,0.004034
18524,PTT,Vận tải,2019.0,K_Z_V03,0.019968
18525,PTT,Vận tải,2018.0,K_Z_V03,0.030528
18526,PTT,Vận tải,2017.0,K_Z_V03,0.041134
18527,PTT,Vận tải,2016.0,K_Z_V03,0.024093
18528,PTT,Vận tải,2019.0,K_Z_V04,0.689484
18529,PTT,Vận tải,2018.0,K_Z_V04,0.936606
18530,PTT,Vận tải,2017.0,K_Z_V04,0.431306
18531,PTT,Vận tải,2016.0,K_Z_V04,0.412175
18532,PTT,Vận tải,2019.0,K_Z_V05,2.371477
18533,PTT,Vận tải,2018.0,K_Z_V05,2.422858
18534,PTT,Vận tải,2017.0,K_Z_V05,2.772803
18535,PTT,Vận tải,2016.0,K_Z_V05,2.040127
18536,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V01,0.422132
18537,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V01,0.386781
18538,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V01,0.418928
18539,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V01,0.359204
18540,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V02,-0.048706
18541,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V02,-0.049695
18542,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V02,0.015397
18543,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V02,0.017944
18544,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V03,0.012798
18545,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V03,-0.048311
18546,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V03,0.002055
18547,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V03,0.007401
18548,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V04,1.111802
18549,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V05,1.331263
18550,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V05,1.13962
18551,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V05,1.858743
18552,PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V05,1.442529
18553,PTX,Nước & Khí đốt,2019.0,K_Z_V01,-0.348284
18554,PTX,Nước & Khí đốt,2018.0,K_Z_V01,-0.40175
18555,PTX,Nước & Khí đốt,2017.0,K_Z_V01,-0.296428
18556,PTX,Nước & Khí đốt,2016.0,K_Z_V01,-0.232223
18557,PTX,Nước & Khí đốt,2019.0,K_Z_V02,0.028602
18558,PTX,Nước & Khí đốt,2018.0,K_Z_V02,0.025926
18559,PTX,Nước & Khí đốt,2017.0,K_Z_V02,0.02946
18560,PTX,Nước & Khí đốt,2016.0,K_Z_V02,0.027543
18561,PTX,Nước & Khí đốt,2019.0,K_Z_V03,0.034565
18562,PTX,Nước & Khí đốt,2018.0,K_Z_V03,0.03327
18563,PTX,Nước & Khí đốt,2017.0,K_Z_V03,0.03809
18564,PTX,Nước & Khí đốt,2016.0,K_Z_V03,0.03428
18565,PTX,Nước & Khí đốt,2019.0,K_Z_V05,4.977088
18566,PTX,Nước & Khí đốt,2018.0,K_Z_V05,5.068521
18567,PTX,Nước & Khí đốt,2017.0,K_Z_V05,5.407294
18568,PTX,Nước & Khí đốt,2016.0,K_Z_V05,4.4672
18569,PV2,Bất động sản,2019.0,K_Z_V01,0.123138
18570,PV2,Bất động sản,2018.0,K_Z_V01,0.168226
18571,PV2,Bất động sản,2017.0,K_Z_V01,0.178624
18572,PV2,Bất động sản,2016.0,K_Z_V01,0.17977
18573,PV2,Bất động sản,2019.0,K_Z_V02,-0.512403
18574,PV2,Bất động sản,2018.0,K_Z_V02,-0.647156
18575,PV2,Bất động sản,2017.0,K_Z_V02,-0.774935
18576,PV2,Bất động sản,2016.0,K_Z_V02,-0.86107
18577,PV2,Bất động sản,2019.0,K_Z_V03,0.044214
18578,PV2,Bất động sản,2018.0,K_Z_V03,0.077726
18579,PV2,Bất động sản,2017.0,K_Z_V03,0.022366
18580,PV2,Bất động sản,2016.0,K_Z_V03,-0.217449
18581,PV2,Bất động sản,2019.0,K_Z_V04,2.508713
18582,PV2,Bất động sản,2018.0,K_Z_V04,5.810554
18583,PV2,Bất động sản,2017.0,K_Z_V04,5.239263
18584,PV2,Bất động sản,2016.0,K_Z_V04,9.542455
18585,PV2,Bất động sản,2019.0,K_Z_V05,0.046818
18586,PV2,Bất động sản,2018.0,K_Z_V05,0.089308
18587,PV2,Bất động sản,2017.0,K_Z_V05,0.094898
18588,PV2,Bất động sản,2016.0,K_Z_V05,0.111031
18589,PVA,Xây dựng và Vật liệu,2019.0,K_Z_V01,0.020218
18590,PVA,Xây dựng và Vật liệu,2018.0,K_Z_V01,-0.001159
18591,PVA,Xây dựng và Vật liệu,2017.0,K_Z_V01,-0.10809
18592,PVA,Xây dựng và Vật liệu,2016.0,K_Z_V01,-0.03358
18593,PVA,Xây dựng và Vật liệu,2019.0,K_Z_V02,-0.494876
18594,PVA,Xây dựng và Vật liệu,2018.0,K_Z_V02,-0.480569
18595,PVA,Xây dựng và Vật liệu,2017.0,K_Z_V02,-0.424145
18596,PVA,Xây dựng và Vật liệu,2016.0,K_Z_V02,-0.284709
18597,PVA,Xây dựng và Vật liệu,2019.0,K_Z_V03,-0.002993
18598,PVA,Xây dựng và Vật liệu,2018.0,K_Z_V03,-0.003094
18599,PVA,Xây dựng và Vật liệu,2017.0,K_Z_V03,0.002286
18600,PVA,Xây dựng và Vật liệu,2016.0,K_Z_V03,0.051405
18601,PVA,Xây dựng và Vật liệu,2019.0,K_Z_V05,0
18602,PVA,Xây dựng và Vật liệu,2018.0,K_Z_V05,0.003185
18603,PVA,Xây dựng và Vật liệu,2017.0,K_Z_V05,0.002925
18604,PVA,Xây dựng và Vật liệu,2016.0,K_Z_V05,0.090669
18605,PVB,Hóa chất,2019.0,K_Z_V01,0.460733
18606,PVB,Hóa chất,2018.0,K_Z_V01,0.773337
18607,PVB,Hóa chất,2017.0,K_Z_V01,0.724115
18608,PVB,Hóa chất,2016.0,K_Z_V01,0.556965
18609,PVB,Hóa chất,2019.0,K_Z_V02,0.23632
18610,PVB,Hóa chất,2018.0,K_Z_V02,0.394525
18611,PVB,Hóa chất,2017.0,K_Z_V02,0.36806
18612,PVB,Hóa chất,2016.0,K_Z_V02,0.236552
18613,PVB,Hóa chất,2019.0,K_Z_V03,0.067166
18614,PVB,Hóa chất,2018.0,K_Z_V03,0.067116
18615,PVB,Hóa chất,2017.0,K_Z_V03,-0.150316
18616,PVB,Hóa chất,2016.0,K_Z_V03,-0.221054
18617,PVB,Hóa chất,2019.0,K_Z_V04,0.859422
18618,PVB,Hóa chất,2018.0,K_Z_V04,7.286042
18619,PVB,Hóa chất,2017.0,K_Z_V04,10.816715
18620,PVB,Hóa chất,2016.0,K_Z_V04,2.11542
18621,PVB,Hóa chất,2019.0,K_Z_V05,0.446809
18622,PVB,Hóa chất,2018.0,K_Z_V05,0.433482
18623,PVB,Hóa chất,2017.0,K_Z_V05,0.189613
18624,PVB,Hóa chất,2016.0,K_Z_V05,0.014318
18625,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V01,0.36105
18626,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V01,0.327931
18627,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V01,0.31502
18628,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V01,0.367082
18629,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V02,0.044691
18630,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V02,0.045394
18631,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V02,0.046453
18632,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V02,0.109241
18633,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V03,0.030099
18634,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V03,0.005357
18635,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V03,0.011932
18636,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V03,-0.011803
18637,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V04,0.338115
18638,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V04,0.237167
18639,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V04,0.419433
18640,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V04,0.319693
18641,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V05,1.277585
18642,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V05,1.264853
18643,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V05,1.543269
18644,PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V05,1.540275
18645,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V01,0.136062
18646,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V01,0.136853
18647,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V01,0.109026
18648,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V01,0.154323
18649,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V02,0.18214
18650,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V02,0.194054
18651,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V02,0.180814
18652,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V02,0.169818
18653,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V03,0.003399
18654,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V03,0.004421
18655,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V03,-0.021623
18656,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V03,0.007847
18657,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V04,0.763661
18658,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V04,0.576375
18659,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V04,0.800289
18660,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V04,0.624735
18661,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2019.0,K_Z_V05,0.209081
18662,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2018.0,K_Z_V05,0.261864
18663,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2017.0,K_Z_V05,0.17833
18664,PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2016.0,K_Z_V05,0.231607
18665,PVE,Tư vấn & Hỗ trợ Kinh doanh,2018.0,K_Z_V01,0.065494
18666,PVE,Tư vấn & Hỗ trợ Kinh doanh,2017.0,K_Z_V01,0.064035
18667,PVE,Tư vấn & Hỗ trợ Kinh doanh,2016.0,K_Z_V01,0.08045
18668,PVE,Tư vấn & Hỗ trợ Kinh doanh,2018.0,K_Z_V02,0.004028
18669,PVE,Tư vấn & Hỗ trợ Kinh doanh,2017.0,K_Z_V02,0.015068
18670,PVE,Tư vấn & Hỗ trợ Kinh doanh,2016.0,K_Z_V02,0.023619
18671,PVE,Tư vấn & Hỗ trợ Kinh doanh,2018.0,K_Z_V03,0.006454
18672,PVE,Tư vấn & Hỗ trợ Kinh doanh,2017.0,K_Z_V03,0.017574
18673,PVE,Tư vấn & Hỗ trợ Kinh doanh,2016.0,K_Z_V03,0.030482
18674,PVE,Tư vấn & Hỗ trợ Kinh doanh,2018.0,K_Z_V05,0.764765
18675,PVE,Tư vấn & Hỗ trợ Kinh doanh,2017.0,K_Z_V05,1.023052
18676,PVE,Tư vấn & Hỗ trợ Kinh doanh,2016.0,K_Z_V05,0.747483
18677,PVG,Nước & Khí đốt,2019.0,K_Z_V01,-0.070941
18678,PVG,Nước & Khí đốt,2018.0,K_Z_V01,-0.147382
18679,PVG,Nước & Khí đốt,2017.0,K_Z_V01,-0.177148
18680,PVG,Nước & Khí đốt,2016.0,K_Z_V01,-0.242774
18681,PVG,Nước & Khí đốt,2019.0,K_Z_V02,0.00964
18682,PVG,Nước & Khí đốt,2018.0,K_Z_V02,0.018081
18683,PVG,Nước & Khí đốt,2017.0,K_Z_V02,0.009884
18684,PVG,Nước & Khí đốt,2016.0,K_Z_V02,0.000912
18685,PVG,Nước & Khí đốt,2019.0,K_Z_V03,0.001126
18686,PVG,Nước & Khí đốt,2018.0,K_Z_V03,0.010015
18687,PVG,Nước & Khí đốt,2017.0,K_Z_V03,0.009262
18688,PVG,Nước & Khí đốt,2016.0,K_Z_V03,0.000196
18689,PVG,Nước & Khí đốt,2019.0,K_Z_V04,0.355591
18690,PVG,Nước & Khí đốt,2018.0,K_Z_V04,0.196866
18691,PVG,Nước & Khí đốt,2017.0,K_Z_V04,0.189076
18692,PVG,Nước & Khí đốt,2016.0,K_Z_V04,0.186001
18693,PVG,Nước & Khí đốt,2019.0,K_Z_V05,2.714316
18694,PVG,Nước & Khí đốt,2018.0,K_Z_V05,2.7942
18695,PVG,Nước & Khí đốt,2017.0,K_Z_V05,2.440583
18696,PVG,Nước & Khí đốt,2016.0,K_Z_V05,1.927931
18697,PVH,Xây dựng và Vật liệu,2019.0,K_Z_V01,0.18175
